id,ident,type,name,latitude_deg,longitude_deg,elevation_ft,continent,iso_country,iso_region,municipality,scheduled_service,gps_code,iata_code,local_code,home_link,wikipedia_link,keywords,score,last_updated
28010,YTWE,small_airport,Trelawney Airport,-22.85000038,146.7169952392580,,OC,AU,AU-QLD,,0,YTWE,,,,,,50,2008-06-26T14:52:34+00:00
28018,YUDL,small_airport,Undilla Airport,-19.625,138.63299560546900,,OC,AU,AU-QLD,,0,YUDL,,,,,,50,2008-06-26T14:52:34+00:00
28019,YUNY,small_airport,Cluny Airport,-24.51670074,139.61700439453100,90,OC,AU,AU-QLD,,0,YUNY,CZY,,,,,50,2008-08-01T07:51:31+00:00
28022,YVLG,small_airport,Valley of Lagoons Airport,-18.66670036,145.10000610351600,,OC,AU,AU-QLD,,0,YVLG,,,,,,50,2008-07-14T08:45:12+00:00
28024,YVRS,small_airport,Vanrook Station Airport,-16.9633007,141.9499969482420,43,OC,AU,AU-QLD,,0,YVRS,VNR,,,,,50,2008-06-26T14:52:34+00:00
28029,YWAT,small_airport,Wattle Hills Airport,-12.63329983,143.0500030517580,,OC,AU,AU-QLD,,0,YWAT,,,,,,50,2008-06-26T14:52:34+00:00
28038,YWDT,small_airport,Wyandotte Airport,-18.75,144.83299255371100,,OC,AU,AU-QLD,,0,YWDT,,,,,,50,2008-06-26T14:52:34+00:00
28040,YWEC,small_airport,Wellclose Airport,-25.85000038,145.10000610351600,,OC,AU,AU-QLD,,0,YWEC,,,,,,50,2008-06-26T14:52:34+00:00
28044,YWER,small_airport,Wernadinga Airport,-18.13330078,139.9669952392580,,OC,AU,AU-QLD,,0,YWER,,,,,,50,2008-06-26T14:52:34+00:00
28059,YWML,small_airport,Westmoreland Airport,-17.33329964,138.23300170898400,,OC,AU,AU-QLD,,0,YWML,,,,,,50,2008-06-26T14:52:34+00:00
28060,YWMP,small_airport,Wrotham Park Airport,-16.6583004,144.0019989013670,152,OC,AU,AU-QLD,,0,YWMP,WPK,,,,,50,2008-06-26T14:52:34+00:00
28062,YWNI,small_airport,Wathanin Airport,-13.69999981,141.5500030517580,,OC,AU,AU-QLD,,0,YWNI,,,,,,50,2008-06-26T14:52:34+00:00
28065,YWNS,small_airport,Wandsworth Airport,-25.04999924,143.66700744628900,,OC,AU,AU-QLD,,0,YWNS,,,,,,50,2008-06-26T14:52:34+00:00
28078,YWTV,small_airport,Watson River Airport,-13.2166996,142.23300170898400,,OC,AU,AU-QLD,,0,YWTV,,,,,,50,2008-06-26T14:52:34+00:00
28082,YWWH,small_airport,Wentworth Airport,-22.10000038,147.6999969482420,,OC,AU,AU-QLD,,0,YWWH,,,,,,50,2008-06-26T14:52:34+00:00
28083,YWYA,small_airport,Wyandra Airport,-27.26670074,145.99000549316400,244,OC,AU,AU-QLD,,0,YWYA,,,,,,50,2008-08-01T07:53:30+00:00
28085,YYAC,small_airport,Yacamunda Airport,-21.38330078,147.10000610351600,,OC,AU,AU-QLD,,0,YYAC,,,,,,50,2008-06-26T14:52:34+00:00
28090,YYBE,small_airport,Yarrabee Mine Airport,-23.26670074,149.01699829101600,,OC,AU,AU-QLD,,0,YYBE,,,,,,50,2008-06-26T14:52:34+00:00
28097,YYWA,small_airport,Yowah Airport,-27.93330002,144.61700439453100,,OC,AU,AU-QLD,,0,YYWA,,,,,,50,2008-06-13T14:30:04+00:00
28108,TCYT,small_airport,Crystal Brook Airport,-17.45000076,144.4499969482420,,OC,AU,AU-QLD,,0,TCYT,,TCYT,,,,50,2008-06-13T14:30:04+00:00
38221,YADM,small_airport,Yandan Mine Airport,-21.27333333,146.99,,OC,AU,AU-QLD,,0,YADM,,,,,,50,2012-05-02T19:28:03+00:00
38225,YALH,small_airport,Albilbah Airport,-24.70000076,144.2830047607420,,OC,AU,AU-QLD,,0,YALH,,,,,,50,2008-08-01T07:34:11+00:00
38235,YAUA,small_airport,Augathella Airport,-25.75499916,146.58700561523400,,OC,AU,AU-QLD,,0,YAUA,,,,,,50,2008-08-01T07:34:35+00:00
38258,YBTS,small_airport,Battery Downs Airport,-19.43330002,145.85000610351600,,OC,AU,AU-QLD,,0,YBTS,,,,,,50,2008-08-01T07:35:46+00:00
38259,YBTV,small_airport,Batavia Downs Airport,-12.65919971,142.6750031,,OC,AU,AU-QLD,,0,YBTV,BVW,,,,,50,2015-02-02T10:53:15+00:00
38270,YBYW,small_airport,Bayswater Airport,-25.45000076,145.58299255371100,,OC,AU,AU-QLD,,0,YBYW,,,,,,50,2008-08-01T07:36:11+00:00
38275,YCAM,small_airport,Cannington Station Airport,-21.875,140.89999389648400,,OC,AU,AU-QLD,,0,YCAM,,,,,,50,2008-08-01T07:36:26+00:00
38280,YCDV,small_airport,Caldervale Station Airport,-25.10829926,146.83299255371100,,OC,AU,AU-QLD,,0,YCDV,,,,,,50,2008-08-01T07:36:39+00:00
38283,YCFN,small_airport,Clifton Airport,-27.928301,151.847,1450,OC,AU,AU-QLD,,0,YCFN,,,http://loneeagleflyingschool.org.au/home.htm,,,50,2017-05-04T05:00:18+00:00
38303,YCSL,small_airport,Consuelo Airport,-24.63330078,148.4669952392580,,OC,AU,AU-QLD,,0,YCSL,,,,,,50,2008-08-01T07:37:36+00:00
38307,YCTS,small_airport,Calton Hills Airport,-20.13330078,139.41700744628900,,OC,AU,AU-QLD,,0,YCTS,,,,,,50,2008-08-01T07:37:45+00:00
38308,YCUD,small_airport,Cuddapan Airport,-25.59000015,141.50799560546900,,OC,AU,AU-QLD,,0,YCUD,,,,,,50,2008-08-01T07:37:51+00:00
38311,YCWN,small_airport,Corowa Downs Airport,-26.4666996,143.35000610351600,,OC,AU,AU-QLD,,0,YCWN,,,,,,50,2008-08-01T07:38:00+00:00
38313,YCYT,small_airport,Crystal Brook Airport,-17.38330078,144.4499969482420,,OC,AU,AU-QLD,,0,YCYT,,,,,,50,2008-08-01T07:38:10+00:00
38341,YEMP,small_airport,Emu Park Airport,-23.25670052,150.81300354003900,,OC,AU,AU-QLD,,0,YEMP,,,,,,50,2008-08-01T07:39:27+00:00
38376,YHAB,small_airport,Hideaway Bay Airport,-20.11669922,148.43299865722700,,OC,AU,AU-QLD,,0,YHAB,,,,,,50,2008-08-01T07:40:57+00:00
38392,YHTL,small_airport,Heathlands Airport,-11.73690033,142.5769959,,OC,AU,AU-QLD,,0,YHTL,HAT,,,,,50,2015-02-02T11:37:00+00:00
38415,YKNC,small_airport,Kencherang Airport,-13.84500027,141.5919952392580,,OC,AU,AU-QLD,,0,YKNC,,,,,,50,2008-08-01T07:42:35+00:00
38450,YLYD,small_airport,Lyndley Airport,-26.83329964,151.23300170898400,,OC,AU,AU-QLD,,0,YLYD,,,,,,50,2008-08-01T07:43:53+00:00
38462,YMDW,small_airport,Maitland Downs Airport,-16.22330093,144.7030029296880,,OC,AU,AU-QLD,,0,YMDW,,,,,,50,2008-08-01T07:44:23+00:00
38466,YMEP,small_airport,Merapah Airport,-13.7166996,142.41700744628900,,OC,AU,AU-QLD,,0,YMEP,,,,,,50,2008-08-01T07:44:33+00:00
38479,YMLL,small_airport,Millungera Airport,-19.85829926,141.56199645996100,,OC,AU,AU-QLD,,0,YMLL,,,,,,50,2008-08-01T07:45:01+00:00
38487,YMNO,small_airport,Maneroo Airport,-23.36669922,143.88299560546900,,OC,AU,AU-QLD,,0,YMNO,,,,,,50,2008-08-01T07:45:20+00:00
38517,YNOC,small_airport,Nockatunga Airport,-27.7166996,142.71200561523400,,OC,AU,AU-QLD,,0,YNOC,,,,,,50,2008-08-01T07:46:31+00:00
38521,YNRL,small_airport,Naryilco Airport,-28.54999924,141.91700744628900,,OC,AU,AU-QLD,,0,YNRL,,,,,,50,2008-08-01T07:46:38+00:00
38526,YNVR,small_airport,Navarra Airport,-24.85000038,143.6999969482420,,OC,AU,AU-QLD,,0,YNVR,,,,,,50,2008-08-01T07:46:50+00:00
38541,YPAC,small_airport,Pacific Haven Airport,-25.23670006,152.54299926757800,,OC,AU,AU-QLD,,0,YPAC,,,,,,50,2008-08-01T07:47:33+00:00
38558,YPWH,small_airport,Pittsworth Airport,-27.7208004,151.63299560546900,,OC,AU,AU-QLD,,0,YPWH,,,,,,50,2008-08-01T07:48:23+00:00
38560,YRAM,small_airport,Raymore Homestead Airport,-26.14999962,143.01699829101600,,OC,AU,AU-QLD,,0,YRAM,,,,,,50,2008-08-01T07:48:31+00:00
38578,YSBO,small_airport,Stanbroke Airport,-21.56669998,139.7169952392580,,OC,AU,AU-QLD,,0,YSBO,,,,,,50,2008-08-01T07:49:18+00:00
38579,YSGD,small_airport,Strathgordon Airport,-14.79500008,142.43299865722700,,OC,AU,AU-QLD,,0,YSGD,,,,,,50,2008-08-01T07:49:21+00:00
38582,YSLN,small_airport,Strathleven Airport,-15.89830017,143.38299560546900,,OC,AU,AU-QLD,,0,YSLN,,,,,,50,2008-08-01T07:49:38+00:00
38586,YSMY,small_airport,Strathmay Airport,-14.88329983,142.802002,,OC,AU,AU-QLD,,0,YSMY,,,,,,50,2008-08-01T07:49:46+00:00
38587,YSOW,small_airport,Southwell Airport,-14.51669979,142.0330047607420,,OC,AU,AU-QLD,,0,YSOW,,,,,,50,2008-08-01T07:49:48+00:00
38590,YSVH,small_airport,Silver Hills Airport,-20.61669922,143.08299255371100,,OC,AU,AU-QLD,,0,YSVH,,,,,,50,2008-08-01T07:49:57+00:00
38602,YTGA,small_airport,Tangalooma Airport,-27.12999916,153.3630066,,OC,AU,AU-QLD,,0,YTGA,TAN,,,,Cowan Cowan,50,2011-06-04T10:09:56+00:00
38617,YTOK,small_airport,Torres Park Homestead Airport,-25.11669922,147.16700744628900,,OC,AU,AU-QLD,,0,YTOK,,,,,,50,2008-08-01T07:51:04+00:00
38621,YTUY,small_airport,Tully Airport,-17.93330002,145.91700744628900,,OC,AU,AU-QLD,,0,YTUY,,,,,,50,2008-08-01T07:51:18+00:00
38622,YTVA,small_airport,Talavera Airport,-19.2166996,143.66700744628900,,OC,AU,AU-QLD,,0,YTVA,,,,,,50,2008-08-01T07:51:20+00:00
38631,YVVL,small_airport,Violet Vale Airport,-14.73330021,143.58299255371100,,OC,AU,AU-QLD,,0,YVVL,,,,,,50,2008-08-01T07:51:46+00:00
38641,YWHI,small_airport,Whitsunday Island Airport,-20.27611,148.755,40,OC,AU,AU-QLD,,0,YWHI,WSY,,http://www.whitsundayairport.com/,http://en.wikipedia.org/wiki/Whitsunday_Airport,,50,2016-06-02T08:50:30+00:00
38643,YWIE,small_airport,Wirralie Gold Mine Airport,-21.11669922,147.26699829101600,,OC,AU,AU-QLD,,0,YWIE,,,,,,50,2008-08-01T07:52:22+00:00
38659,YWRA,small_airport,Wooroona Airport,-20.4817009,138.16799926757800,,OC,AU,AU-QLD,,0,YWRA,,,,,,50,2008-08-01T07:53:04+00:00
38661,YWRE,small_airport,Wirralie Airport,-22.27000046,146.0500030517580,,OC,AU,AU-QLD,,0,YWRE,,,,,,50,2008-08-01T07:53:07+00:00
38667,YXTA,small_airport,Tangalooma Resort Airport,-27.20000076,153.38299560546900,,OC,AU,AU-QLD,,0,YXTA,,,,,,50,2008-08-01T07:53:37+00:00
26967,YCUS,small_airport,Cummins Airport,-34.20830154,135.64199829101600,197,OC,AU,AU-SA,,0,YCUS,,,,,,50,2008-06-26T14:52:34+00:00
27047,YMCT,small_airport,Millicent Airport,-37.58359909,140.36599731445300,56,OC,AU,AU-SA,,0,YMCT,MLR,,,,,50,2008-06-26T14:52:34+00:00
27321,YALA,small_airport,Marla Airport,-27.33329964,133.6269989013670,328,OC,AU,AU-SA,,0,YALA,MRP,,,,,50,2008-06-26T14:52:34+00:00
27326,YAMK,small_airport,Andamooka Airport,-30.438299,137.136993,76,OC,AU,AU-SA,,0,YAMK,ADO,,,https://en.wikipedia.org/wiki/Andamooka_Airport,,50,2016-05-31T09:23:33+00:00
27328,YAMT,small_airport,Amata Airport,-26.10829926,131.20700073242200,695,OC,AU,AU-SA,,0,YAMT,AMT,,,,,50,2008-06-26T14:52:34+00:00
27330,YANK,small_airport,Anna Creek Airport,-28.89669991,136.1699981689450,,OC,AU,AU-SA,,0,YANK,,,,,,50,2008-07-14T08:45:12+00:00
27341,YARS,small_airport,Ardrossan Airport,-34.44718889,137.8882917,92,OC,AU,AU-SA,,0,YARS,,,,,,50,2014-01-08T07:04:58+00:00
27367,YBEE,small_airport,Beverley Airport,-30.18670082,139.55799865722700,116,OC,AU,AU-SA,,0,YBEE,,,,,,50,2008-06-26T14:52:34+00:00
27388,YBLC,small_airport,Balcanoona Airport,-30.53499985,139.33700561523400,144,OC,AU,AU-SA,,0,YBLC,LCN,,,,,50,2008-06-26T14:52:34+00:00
27389,YBLG,small_airport,Bollards Lagoon Airport,-28.98329926,140.85000610351600,,OC,AU,AU-SA,,0,YBLG,,,,,,50,2008-06-26T14:52:34+00:00
27401,YBOC,small_airport,Booleroo Centre Airport,-32.90499878,138.36000061035200,418,OC,AU,AU-SA,,0,YBOC,,,,,,50,2008-06-26T14:52:34+00:00
27441,YCBO,small_airport,Cape Borda Airport,-35.75669861,136.59800720214800,,OC,AU,AU-SA,,0,YCBO,,,,,,50,2008-07-14T08:45:12+00:00
27463,YCLE,small_airport,Callendale Airport,-37.24330139,140.44500732421900,,OC,AU,AU-SA,,0,YCLE,,,,,,50,2008-06-26T14:52:34+00:00
27470,YCNG,small_airport,Cooranga Airport,-36.81999969,140.2729949951170,,OC,AU,AU-SA,,0,YCNG,,,,,,50,2008-06-26T14:52:34+00:00
27473,YCNQ,small_airport,Coonawarra Airport,-37.28329849,140.8000030517580,,OC,AU,AU-SA,,0,YCNQ,,,,,,50,2008-06-26T14:52:34+00:00
27476,YCOF,small_airport,Coffin Bay Airport,-34.63330078,135.51699829101600,,OC,AU,AU-SA,,0,YCOF,,,,,,50,2008-06-26T14:52:34+00:00
27485,YCRT,small_airport,Carrieton Airport,-32.41669846,138.51699829101600,,OC,AU,AU-SA,,0,YCRT,,,,,,50,2008-06-26T14:52:34+00:00
27495,YCVG,small_airport,Calvin Grove Airport,-34.69670105,138.5780029296880,,OC,AU,AU-SA,,0,YCVG,,,,,,50,2008-08-01T07:37:53+00:00
27554,YERN,small_airport,Ernabella Airport,-26.26329994,132.1820068359380,707,OC,AU,AU-SA,,0,YERN,ERB,,,,,50,2008-06-26T14:52:34+00:00
27555,YERU,small_airport,Erudina Airport,-31.43449974,139.4250030517580,,OC,AU,AU-SA,,0,YERU,,,,,,50,2008-06-26T14:52:34+00:00
27559,YEVP,small_airport,Everard Park Airport,-27.01670074,132.7169952392580,,OC,AU,AU-SA,,0,YEVP,,,,,,50,2008-06-26T14:52:34+00:00
27561,YFFT,small_airport,Farrell Flat Airport,-33.83330154,138.76699829101600,,OC,AU,AU-SA,,0,YFFT,,,,,,50,2008-06-26T14:52:34+00:00
27565,YFRD,small_airport,Frome Downs Airport,-31.2166996,139.75,,OC,AU,AU-SA,,0,YFRD,,,,,,50,2008-06-26T14:52:34+00:00
27566,YFRG,small_airport,Fregon Airport,-26.77499962,132.01699829101600,528,OC,AU,AU-SA,,0,YFRG,,,,,,50,2008-06-26T14:52:34+00:00
27584,YGDW,small_airport,Granite Downs Airport,-26.94829941,133.60699462890600,337,OC,AU,AU-SA,,0,YGDW,GTS,,,,,50,2008-06-26T14:52:34+00:00
27631,YIDK,small_airport,Indulkana Airport,-26.9666996,133.3249969482420,401,OC,AU,AU-SA,,0,YIDK,IDK,,,,,50,2008-06-26T14:52:34+00:00
27677,YKEN,small_airport,Kenmore Park Airport,-26.33329964,132.4669952392580,,OC,AU,AU-SA,,0,YKEN,,,,,,50,2008-06-26T14:52:34+00:00
27706,YLAO,small_airport,Lameroo Airport,-35.36669922,140.5500030517580,,OC,AU,AU-SA,,0,YLAO,,,,,,50,2008-06-26T14:52:34+00:00
27742,YLUL,small_airport,Mooleulooloo Airport,-31.63330078,140.5330047607420,,OC,AU,AU-SA,,0,YLUL,,,,,,50,2008-06-26T14:52:34+00:00
27746,YLYK,small_airport,Lyndoch Airport,-34.62170029,138.91400146484400,,OC,AU,AU-SA,,0,YLYK,,,,,,50,2008-06-26T14:52:34+00:00
27763,YMDV,small_airport,Mount Davies Airport,-26.16670036,129.13299560546900,,OC,AU,AU-SA,,0,YMDV,,,,,,50,2008-06-26T14:52:34+00:00
27775,YMIB,small_airport,Mintabie Airport,-27.32830048,133.30499267578100,366,OC,AU,AU-SA,,0,YMIB,,,,,,50,2008-06-26T14:52:34+00:00
27778,YMIN,small_airport,Minlaton Airport,-34.75,137.5330047607420,,OC,AU,AU-SA,,0,YMIN,XML,,,,,50,2008-06-26T14:52:34+00:00
27791,YMNP,small_airport,Murnpeowie Airport,-29.5916996,139.052002,,OC,AU,AU-SA,,0,YMNP,,,,,,50,2008-07-14T08:45:12+00:00
27799,YMPA,small_airport,Minnipa Airport,-32.84329987,135.14500427246100,155,OC,AU,AU-SA,,0,YMPA,MIN,,,,,50,2008-06-26T14:52:34+00:00
27811,YMTP,small_airport,Mount Hope Airport,-34.13669968,135.33799743652300,,OC,AU,AU-SA,,0,YMTP,,,,,,50,2008-07-14T08:45:12+00:00
27828,YMYT,small_airport,Merty Merty Airport,-28.58329964,140.31700134277300,,OC,AU,AU-SA,,0,YMYT,RTY,,,,,50,2008-06-26T14:52:34+00:00
27860,YNYP,small_airport,Nypari Airport,-26.20000076,130.23300170898400,,OC,AU,AU-SA,,0,YNYP,,,,,,50,2008-06-26T14:52:34+00:00
27869,YOOD,small_airport,Oodnadatta Airport,-27.56170082,135.44700622558600,118,OC,AU,AU-SA,,0,YOOD,ODD,,,,,50,2008-06-26T14:52:34+00:00
27872,YORR,small_airport,Orroroo Airport,-32.77330017,138.6649932861330,381,OC,AU,AU-SA,,0,YORR,,,,,,50,2008-06-26T14:52:34+00:00
27879,YPDI,small_airport,Pandie Pandie Airport,-26.11669922,139.39999389648400,,OC,AU,AU-SA,,0,YPDI,PDE,,,,,50,2008-06-26T14:52:34+00:00
27892,YPMB,small_airport,Plumbago Airport,-32.05329895,139.8719940185550,,OC,AU,AU-SA,,0,YPMB,,,,,,50,2008-06-26T14:52:34+00:00
27895,YPNN,small_airport,Pinnaroo Airport,-35.25329971,140.9429931640630,76,OC,AU,AU-SA,,0,YPNN,,,,,,50,2008-06-26T14:52:34+00:00
27908,YQRN,small_airport,Quorn Airport,-32.31999969,138.1020050048830,293,OC,AU,AU-SA,,0,YQRN,,,,,,50,2008-06-26T14:52:34+00:00
27917,YRDA,small_airport,Yardea Airport,-32.40999985,135.48500061035200,,OC,AU,AU-SA,,0,YRDA,,,,,,50,2008-07-14T08:45:12+00:00
27938,YRXB,small_airport,Roxby Downs Station Airport,-30.7166996,136.73699951171900,,OC,AU,AU-SA,,0,YRXB,,,,,,50,2008-06-26T14:52:34+00:00
27948,YSFL,small_airport,Stonefield Gliding,-34.341667,139.30833,,OC,AU,AU-SA,,0,YSFG,,,,,,50,2013-06-16T14:46:18+00:00
27958,YSNT,small_airport,Snowtown Airport,-33.79999924,138.36700439453100,,OC,AU,AU-SA,,0,YSNT,,,,,,50,2008-06-26T14:52:34+00:00
27969,YSTR,small_airport,Strathearn Airport,-31.76670074,140.33299255371100,,OC,AU,AU-SA,,0,YSTR,,,,,,50,2008-06-26T14:52:34+00:00
27975,YTBB,small_airport,Tumby Bay Airport,-34.36169815,136.09500122070300,11,OC,AU,AU-SA,,0,YTBB,,,,,,50,2008-06-26T14:52:34+00:00
28014,YTYN,small_airport,Tieyon Airport,-26.2166996,133.91700744628900,,OC,AU,AU-SA,,0,YTYN,,,,,,50,2008-06-26T14:52:34+00:00
28043,YWEO,small_airport,Wertaloona Airport,-30.64999962,139.35000610351600,,OC,AU,AU-SA,,0,YWEO,,,,,,50,2008-06-26T14:52:34+00:00
28069,YWPA,small_airport,Wirrealpa Airport,-31.13330078,138.9669952392580,,OC,AU,AU-SA,,0,YWPA,,,,,,50,2008-06-26T14:52:34+00:00
28096,YYUN,small_airport,Yunta Airport,-32.58330154,139.5500030517580,,OC,AU,AU-SA,,0,YYUN,,,,,,50,2008-06-26T14:52:34+00:00
28101,DALH,small_airport,Dalhousie Airport,-26.42900085,135.50599670410200,,OC,AU,AU-SA,,0,DALH,,DALH,,,,50,2008-06-13T14:30:04+00:00
29711,YBLM,small_airport,Blinman Airport,-31.11860085,138.7259979248050,1991,OC,AU,AU-SA,,0,YBLM,,,,,,50,2008-08-01T07:35:22+00:00
29808,YCWI,small_airport,Cowarie Airport,-27.71170044,138.3280029296880,52,OC,AU,AU-SA,,0,YCWI,CWR,,,,,50,2008-08-01T07:37:58+00:00
30311,YQUA,small_airport,Quarry2 Airport,-30.29220009,134.52699279785200,604,OC,AU,AU-SA,,0,YQUA,,,,,,50,2008-08-01T07:48:29+00:00
38222,YADS,small_airport,Alton Downs Airport,-26.5333004,139.2669983,,OC,AU,AU-SA,,0,YADS,AWN,,,,,50,2011-09-23T22:40:25+00:00
38223,YAKG,small_airport,Arckaringa Airport,-27.94669914,134.7449951171880,,OC,AU,AU-SA,,0,YAKG,,,,,,50,2008-08-01T07:34:07+00:00
38230,YANJ,small_airport,Angatja Airport,-26.10000038,130.39999389648400,,OC,AU,AU-SA,,0,YANJ,,,,,,50,2008-08-01T07:34:22+00:00
38240,YBBO,small_airport,Bon Bon Airport,-30.40670013,135.47999572753900,,OC,AU,AU-SA,,0,YBBO,,,,,,50,2008-08-01T07:34:46+00:00
38243,YBDS,small_airport,Birthday Siding Airport,-30.2833004,134.51699829101600,,OC,AU,AU-SA,,0,YBDS,,,,,,50,2008-08-01T07:34:54+00:00
38253,YBMR,small_airport,Barmera Airport,-34.25669861,140.45799255371100,,OC,AU,AU-SA,,0,YBMR,,,,,,50,2008-08-01T07:35:28+00:00
38257,YBTN,small_airport,Barton Siding Airport,-30.52499962,132.66000366210900,,OC,AU,AU-SA,,0,YBTN,,,,,,50,2008-08-01T07:35:45+00:00
38263,YBUL,small_airport,Bulgunnia Airport,-30.18670082,134.9029998779300,,OC,AU,AU-SA,,0,YBUL,,,,,,50,2008-08-01T07:35:56+00:00
38279,YCDB,small_airport,Coondambo Airport,-31.06669998,135.88299560546900,,OC,AU,AU-SA,,0,YCDB,,,,,,50,2008-08-01T07:36:35+00:00
38285,YCHR,small_airport,Childra Airport,-31.70000076,134.83299255371100,,OC,AU,AU-SA,,0,YCHR,,,,,,50,2008-08-01T07:36:50+00:00
38286,YCKA,small_airport,Curdimurka Airport,-29.47669983,137.08799743652300,,OC,AU,AU-SA,,0,YCKA,,,,,,50,2008-08-01T07:36:52+00:00
38290,YCMM,small_airport,Cummins Town Airport,-34.25830078,135.70799255371100,,OC,AU,AU-SA,,0,YCMM,,,,,,50,2008-08-01T07:37:04+00:00
38299,YCPH,small_airport,Copper Hills Airport,-27.97830009,134.31700134277300,,OC,AU,AU-SA,,0,YCPH,,,,,,50,2008-08-01T07:37:24+00:00
38300,YCPP,small_airport,Copper Triangle Airport,-33.9817009,137.66200256347700,,OC,AU,AU-SA,,0,YCPP,,,,,,50,2008-08-01T07:37:26+00:00
38310,YCWH,small_airport,Commonwealth Hill Airport,-29.96170044,134.14300537109400,,OC,AU,AU-SA,,0,YCWH,,,,,,50,2008-08-01T07:37:56+00:00
38317,YDGI,small_airport,Dullingari Airport,-28.13330078,140.8820037841800,,OC,AU,AU-SA,,0,YDGI,,,,,,50,2008-08-01T07:38:21+00:00
38323,YDLH,small_airport,Dalhousie Airport,-26.43499947,135.51699829101600,,OC,AU,AU-SA,,0,YDLH,,,,,,50,2008-08-01T07:38:32+00:00
38330,YDRL,small_airport,De Rose Hill Airport,-26.43330002,133.25799560546900,,OC,AU,AU-SA,,0,YDRL,,,,,,50,2008-08-01T07:38:57+00:00
38340,YEMJ,small_airport,Emu Junction Airport,-28.63330078,132.18299865722700,,OC,AU,AU-SA,,0,YEMJ,,,,,,50,2008-08-01T07:39:25+00:00
38350,YEYD,small_airport,Evelyn Downs Airport,-28.20470047,134.48800659179700,,OC,AU,AU-SA,,0,YEYD,,,,,,50,2008-08-01T07:39:49+00:00
38354,YFLS,small_airport,Flinders Island Airport,-33.730989,134.501,,OC,AU,AU-SA,,0,YFLS,,,,,,50,2016-05-10T02:20:03+00:00
38356,YFTN,small_airport,Mount Fitton Talc Airport,-29.90920067,139.4739990234380,,OC,AU,AU-SA,,0,YFTN,,,,,,50,2008-08-01T07:40:04+00:00
38365,YGLD,small_airport,Glendambo Airport,-30.9666996,135.77499389648400,,OC,AU,AU-SA,,0,YGLD,,,,,,50,2008-08-01T07:40:25+00:00
38385,YHGS,small_airport,Hughes Siding Airport,-30.7166996,129.51499938964800,,OC,AU,AU-SA,,0,YHGS,,,,,,50,2008-08-01T07:41:17+00:00
38387,YHMT,small_airport,Hamilton Airport,-26.71999931,135.072998,,OC,AU,AU-SA,,0,YHMT,,,,,,50,2008-08-01T07:41:21+00:00
38391,YHTA,small_airport,Hiltaba Airport,-32.14250183,135.0989990234380,,OC,AU,AU-SA,,0,YHTA,,,,,,50,2008-08-01T07:41:29+00:00
38395,YIGR,small_airport,Ingomar Airport,-29.63330078,134.79299926757800,,OC,AU,AU-SA,,0,YIGR,,,,,,50,2008-08-01T07:41:36+00:00
38408,YKDL,small_airport,Kondoolka Airport,-32.02389908,134.86099243164100,,OC,AU,AU-SA,,0,YKDL,,,,,,50,2008-08-01T07:42:18+00:00
38409,YKGA,small_airport,Kingoonya Airport,-30.90169907,135.30499267578100,,OC,AU,AU-SA,,0,YKGA,,,,,,50,2008-08-01T07:42:22+00:00
38413,YKKH,small_airport,Kokatha Airport,-31.29170036,135.24200439453100,,OC,AU,AU-SA,,0,YKKH,,,,,,50,2008-08-01T07:42:31+00:00
38414,YKLR,small_airport,Kalamurina Airport,-27.7166996,138.26199340820300,,OC,AU,AU-SA,,0,YKLR,,,,,,50,2008-08-01T07:42:33+00:00
38418,YKOL,small_airport,Kolendo Airport,-32.41579819,136.29800415039100,,OC,AU,AU-SA,,0,YKOL,,,,,,50,2008-08-01T07:42:40+00:00
38419,YKTH,small_airport,Keith Airport,-36.10829926,140.24200439453100,,OC,AU,AU-SA,,0,YKTH,,,,,,50,2008-08-01T07:42:42+00:00
38421,YKWG,small_airport,Kangaroo Well Airport,-31.78499985,135.63800048828100,,OC,AU,AU-SA,,0,YKWG,,,,,,50,2008-08-01T07:42:46+00:00
38423,YLAM,small_airport,Lambina Airport,-26.91329956,134.05799865722700,,OC,AU,AU-SA,,0,YLAM,,,,,,50,2008-08-01T07:42:52+00:00
38435,YLLA,small_airport,Mobella Airport,-29.79829979,133.34500122070300,,OC,AU,AU-SA,,0,YLLA,,,,,,50,2008-08-01T07:43:23+00:00
38444,YLSY,small_airport,Mount Lindsay Airport,-27.0182991,129.88499450683600,,OC,AU,AU-SA,,0,YLSY,,,,,,50,2008-08-01T07:43:40+00:00
38445,YLUI,small_airport,Lucindale Airport,-36.97169876,140.3520050048830,,OC,AU,AU-SA,,0,YLUI,,,,,,50,2008-08-01T07:43:42+00:00
38447,YLVD,small_airport,Lake Everard Airport,-31.73329926,135.02699279785200,,OC,AU,AU-SA,,0,YLVD,,,,,,50,2008-08-01T07:43:46+00:00
38451,YMAC,small_airport,Macumba Airport,-27.26169968,135.63800048828100,,OC,AU,AU-SA,,0,YMAC,,,,,,50,2008-08-01T07:43:55+00:00
38453,YMAI,small_airport,Manguri Airport,-28.97999954,134.3719940185550,,OC,AU,AU-SA,,0,YMAI,,,,,,50,2008-08-01T07:43:59+00:00
38454,YMAK,small_airport,Mabel Creek Station Airport,-28.94169998,134.33299255371100,,OC,AU,AU-SA,,0,YMAK,,,,,,50,2008-08-01T07:44:01+00:00
